danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,playlist
0.43,0.587,0,-5.48,1,0.0434,0.321,0,0.0824,0.816,202.401,audio_features,09jbT6iy5Kok3RruyVv7cn,spotify:track:09jbT6iy5Kok3RruyVv7cn,https://api.spotify.com/v1/tracks/09jbT6iy5Kok3RruyVv7cn,https://api.spotify.com/v1/audio-analysis/09jbT6iy5Kok3RruyVv7cn,196947,4,Biscuits: Kacey Musgraves ,Top 100 Country Tracks on Spotify
0.375,0.765,0,-8.985,1,0.114,0.00239,0,0.369,0.884,153.173,audio_features,0PUypFmZmyEkqWjyaHdVfs,spotify:track:0PUypFmZmyEkqWjyaHdVfs,https://api.spotify.com/v1/tracks/0PUypFmZmyEkqWjyaHdVfs,https://api.spotify.com/v1/audio-analysis/0PUypFmZmyEkqWjyaHdVfs,183467,4,Let's Get Drunk & Get It On: Old 97's ,Top 100 Country Tracks on Spotify
0.76,0.68,7,-4.481,1,0.0456,0.00686,0,0.0633,0.962,112.969,audio_features,1dlwBmalURXIQ29gMXYBnt,spotify:track:1dlwBmalURXIQ29gMXYBnt,https://api.spotify.com/v1/tracks/1dlwBmalURXIQ29gMXYBnt,https://api.spotify.com/v1/audio-analysis/1dlwBmalURXIQ29gMXYBnt,200442,4,Crank It Up: Colt Ford ,Top 100 Country Tracks on Spotify
0.56,0.736,2,-3.816,1,0.0403,0.176,0,0.0976,0.717,164.049,audio_features,0yCXSXnNqFhr4pnsKHb9hp,spotify:track:0yCXSXnNqFhr4pnsKHb9hp,https://api.spotify.com/v1/tracks/0yCXSXnNqFhr4pnsKHb9hp,https://api.spotify.com/v1/audio-analysis/0yCXSXnNqFhr4pnsKHb9hp,172653,4,Hangin' Around: Josh Abbott Band ,Top 100 Country Tracks on Spotify
0.472,0.386,2,-8.094,1,0.0334,0.848,1.42e-06,0.148,0.344,83.722,audio_features,7t7CM05fi5INQlSvK5dfgP,spotify:track:7t7CM05fi5INQlSvK5dfgP,https://api.spotify.com/v1/tracks/7t7CM05fi5INQlSvK5dfgP,https://api.spotify.com/v1/audio-analysis/7t7CM05fi5INQlSvK5dfgP,199899,4,Girls from Texas (feat. Lyle Lovett): Pat Green Lyle Lovett ,Top 100 Country Tracks on Spotify
0.523,0.821,6,-4.166,0,0.0471,0.128,0,0.283,0.368,147.922,audio_features,4Si4sumzW5G0n9vRsGLC2X,spotify:track:4Si4sumzW5G0n9vRsGLC2X,https://api.spotify.com/v1/tracks/4Si4sumzW5G0n9vRsGLC2X,https://api.spotify.com/v1/audio-analysis/4Si4sumzW5G0n9vRsGLC2X,224960,4,Run Away With You: Big & Rich ,Top 100 Country Tracks on Spotify
0.539,0.876,2,-4.217,1,0.0409,0.0658,0,0.318,0.962,151.501,audio_features,2qKdb9jWCdzOYjRhfGiMVS,spotify:track:2qKdb9jWCdzOYjRhfGiMVS,https://api.spotify.com/v1/tracks/2qKdb9jWCdzOYjRhfGiMVS,https://api.spotify.com/v1/audio-analysis/2qKdb9jWCdzOYjRhfGiMVS,183255,4,All Country on You: Austin Webb ,Top 100 Country Tracks on Spotify
0.736,0.753,2,-7.045,1,0.0333,0.0635,6.75e-06,0.128,0.859,112.492,audio_features,3NdtbVQk16CLok8qvrATNj,spotify:track:3NdtbVQk16CLok8qvrATNj,https://api.spotify.com/v1/tracks/3NdtbVQk16CLok8qvrATNj,https://api.spotify.com/v1/audio-analysis/3NdtbVQk16CLok8qvrATNj,179213,4,Time Shows Fools: Justin Townes Earle ,Top 100 Country Tracks on Spotify
0.253,0.603,0,-4.396,1,0.0363,0.0164,0,0.152,0.222,156.9,audio_features,1XVjDTZoBVSpsyqTzIGMXO,spotify:track:1XVjDTZoBVSpsyqTzIGMXO,https://api.spotify.com/v1/tracks/1XVjDTZoBVSpsyqTzIGMXO,https://api.spotify.com/v1/audio-analysis/1XVjDTZoBVSpsyqTzIGMXO,203173,3,Fall Apart: Casey James ,Top 100 Country Tracks on Spotify
0.534,0.843,1,-7.144,1,0.0328,0.000968,2.1e-05,0.0861,0.748,134.4,audio_features,5M2Gfbf4Akuhq6jZEwEYLS,spotify:track:5M2Gfbf4Akuhq6jZEwEYLS,https://api.spotify.com/v1/tracks/5M2Gfbf4Akuhq6jZEwEYLS,https://api.spotify.com/v1/audio-analysis/5M2Gfbf4Akuhq6jZEwEYLS,202236,4,When I Woke up Today: Wade Bowen ,Top 100 Country Tracks on Spotify
0.52,0.908,5,-3.405,1,0.0438,0.113,0.000284,0.159,0.791,153.99,audio_features,7INe1ffNmCw9N9YrqNdJga,spotify:track:7INe1ffNmCw9N9YrqNdJga,https://api.spotify.com/v1/tracks/7INe1ffNmCw9N9YrqNdJga,https://api.spotify.com/v1/audio-analysis/7INe1ffNmCw9N9YrqNdJga,202120,4,Bad Girl Phase: Sunny Sweeney ,Top 100 Country Tracks on Spotify
0.625,0.7,4,-5.961,1,0.0466,0.296,0,0.0937,0.672,78.019,audio_features,0kHo4AOBZg7R0LQ5lYuhRs,spotify:track:0kHo4AOBZg7R0LQ5lYuhRs,https://api.spotify.com/v1/tracks/0kHo4AOBZg7R0LQ5lYuhRs,https://api.spotify.com/v1/audio-analysis/0kHo4AOBZg7R0LQ5lYuhRs,228867,4,Get a Bed (feat. Fresh I.E.): Paul Brandt Fresh IE ,Top 100 Country Tracks on Spotify
0.737,0.761,2,-5.37,1,0.031,0.62,0.00101,0.0614,0.635,96.033,audio_features,32W1MeNQSxsCImq05yvnDW,spotify:track:32W1MeNQSxsCImq05yvnDW,https://api.spotify.com/v1/tracks/32W1MeNQSxsCImq05yvnDW,https://api.spotify.com/v1/audio-analysis/32W1MeNQSxsCImq05yvnDW,204933,4,"Hot Corn, Cold Corn: Robert Earl Keen ",Top 100 Country Tracks on Spotify
0.34,0.832,7,-5.181,1,0.036,0.00918,0.000486,0.353,0.525,186.034,audio_features,1y2GzNN5lq9FuoosofS7iT,spotify:track:1y2GzNN5lq9FuoosofS7iT,https://api.spotify.com/v1/tracks/1y2GzNN5lq9FuoosofS7iT,https://api.spotify.com/v1/audio-analysis/1y2GzNN5lq9FuoosofS7iT,253520,4,Dogwood: Whiskey Myers ,Top 100 Country Tracks on Spotify
0.628,0.872,1,-4.477,1,0.0285,0.00361,0,0.145,0.739,117.993,audio_features,7IVbUAUrUlbbwAebTg6a9b,spotify:track:7IVbUAUrUlbbwAebTg6a9b,https://api.spotify.com/v1/tracks/7IVbUAUrUlbbwAebTg6a9b,https://api.spotify.com/v1/audio-analysis/7IVbUAUrUlbbwAebTg6a9b,189003,4,When The Lights Go Down: Chad Brownlee ,Top 100 Country Tracks on Spotify
0.529,0.822,3,-5.929,1,0.0274,0.0154,0,0.12,0.619,134.009,audio_features,5ougM622kEvNzgejcEr1P8,spotify:track:5ougM622kEvNzgejcEr1P8,https://api.spotify.com/v1/tracks/5ougM622kEvNzgejcEr1P8,https://api.spotify.com/v1/audio-analysis/5ougM622kEvNzgejcEr1P8,217951,4,Wake You With a Kiss: Aaron Pritchett ,Top 100 Country Tracks on Spotify
0.671,0.517,10,-8.058,1,0.0251,0.19,1.45e-06,0.12,0.83,105.189,audio_features,3m2MHUE27IFgZXLhWnuS8f,spotify:track:3m2MHUE27IFgZXLhWnuS8f,https://api.spotify.com/v1/tracks/3m2MHUE27IFgZXLhWnuS8f,https://api.spotify.com/v1/audio-analysis/3m2MHUE27IFgZXLhWnuS8f,236973,4,Fever On The Bayou: Rodney Crowell ,Top 100 Country Tracks on Spotify
0.551,0.779,9,-5.833,1,0.0586,0.0288,0.000348,0.0862,0.715,171.982,audio_features,5e7qxolO42VB5eD2eRaMFh,spotify:track:5e7qxolO42VB5eD2eRaMFh,https://api.spotify.com/v1/tracks/5e7qxolO42VB5eD2eRaMFh,https://api.spotify.com/v1/audio-analysis/5e7qxolO42VB5eD2eRaMFh,190533,4,Already High: JT Hodges ,Top 100 Country Tracks on Spotify
0.586,0.896,7,-4.434,1,0.033,0.000425,9.17e-05,0.106,0.746,113.035,audio_features,6JX6DkfUHnnVvMonwQP6Z1,spotify:track:6JX6DkfUHnnVvMonwQP6Z1,https://api.spotify.com/v1/tracks/6JX6DkfUHnnVvMonwQP6Z1,https://api.spotify.com/v1/audio-analysis/6JX6DkfUHnnVvMonwQP6Z1,259520,4,Second Hand Heart: Dwight Yoakam ,Top 100 Country Tracks on Spotify
0.528,0.563,5,-7.591,1,0.0254,0.418,0.0294,0.164,0.254,100.463,audio_features,1YzmbIq3q2XO5LL7ATbctF,spotify:track:1YzmbIq3q2XO5LL7ATbctF,https://api.spotify.com/v1/tracks/1YzmbIq3q2XO5LL7ATbctF,https://api.spotify.com/v1/audio-analysis/1YzmbIq3q2XO5LL7ATbctF,276907,4,First One To Know: Stoney LaRue ,Top 100 Country Tracks on Spotify
0.499,0.836,4,-4.545,1,0.0468,0.08,1.47e-06,0.244,0.869,156.021,audio_features,1lhBlQHTd3Rn8Ct7nz8aeN,spotify:track:1lhBlQHTd3Rn8Ct7nz8aeN,https://api.spotify.com/v1/tracks/1lhBlQHTd3Rn8Ct7nz8aeN,https://api.spotify.com/v1/audio-analysis/1lhBlQHTd3Rn8Ct7nz8aeN,196863,4,Nothin' to Do but Drink: Adam Sanders ,Top 100 Country Tracks on Spotify
0.666,0.788,2,-5.703,1,0.0308,0.0916,0,0.222,0.792,108.052,audio_features,1dkSmUq10tbLOlzcEPGGEf,spotify:track:1dkSmUq10tbLOlzcEPGGEf,https://api.spotify.com/v1/tracks/1dkSmUq10tbLOlzcEPGGEf,https://api.spotify.com/v1/audio-analysis/1dkSmUq10tbLOlzcEPGGEf,193131,4,Never Didn’t Love You: Bobby Wills ,Top 100 Country Tracks on Spotify
0.402,0.637,2,-4.609,1,0.0306,0.57,1.72e-05,0.177,0.336,73.665,audio_features,5aIPwyYKzd3RyPvhwloeoZ,spotify:track:5aIPwyYKzd3RyPvhwloeoZ,https://api.spotify.com/v1/tracks/5aIPwyYKzd3RyPvhwloeoZ,https://api.spotify.com/v1/audio-analysis/5aIPwyYKzd3RyPvhwloeoZ,209080,4,Quarterback: Kira Isabella ,Top 100 Country Tracks on Spotify
0.641,0.889,0,-3.243,1,0.0301,0.00236,6.37e-06,0.137,0.447,109.977,audio_features,6wWd3JpaXcdNoSqIwfGsq4,spotify:track:6wWd3JpaXcdNoSqIwfGsq4,https://api.spotify.com/v1/tracks/6wWd3JpaXcdNoSqIwfGsq4,https://api.spotify.com/v1/audio-analysis/6wWd3JpaXcdNoSqIwfGsq4,170192,4,Somewhere Tonight: James Otto ,Top 100 Country Tracks on Spotify
0.557,0.505,1,-7.258,1,0.0288,0.0795,5.2e-06,0.112,0.406,148.09,audio_features,2Fl7CCFIkhkZPaT1fupbGd,spotify:track:2Fl7CCFIkhkZPaT1fupbGd,https://api.spotify.com/v1/tracks/2Fl7CCFIkhkZPaT1fupbGd,https://api.spotify.com/v1/audio-analysis/2Fl7CCFIkhkZPaT1fupbGd,211427,4,Baby Don't Cry: Curtis Grimes ,Top 100 Country Tracks on Spotify
0.698,0.88,11,-3.812,1,0.0552,0.152,0.000278,0.144,0.948,152.03,audio_features,5EcvUi2NK5XFYe6IqHx3HI,spotify:track:5EcvUi2NK5XFYe6IqHx3HI,https://api.spotify.com/v1/tracks/5EcvUi2NK5XFYe6IqHx3HI,https://api.spotify.com/v1/audio-analysis/5EcvUi2NK5XFYe6IqHx3HI,184320,4,Half Broke Heart: Cam ,Top 100 Country Tracks on Spotify
0.422,0.9,8,-3.801,1,0.0599,0.144,0,0.404,0.746,169.919,audio_features,5V2DfqfuGQrNKYrF6jIDh6,spotify:track:5V2DfqfuGQrNKYrF6jIDh6,https://api.spotify.com/v1/tracks/5V2DfqfuGQrNKYrF6jIDh6,https://api.spotify.com/v1/audio-analysis/5V2DfqfuGQrNKYrF6jIDh6,256293,4,Can't Get Away from a Good Time: Logan Mize ,Top 100 Country Tracks on Spotify
0.543,0.908,9,-4.688,1,0.0574,0.0656,4.21e-05,0.112,0.725,160.024,audio_features,7hhjC3wg2CZlYokhuU15n8,spotify:track:7hhjC3wg2CZlYokhuU15n8,https://api.spotify.com/v1/tracks/7hhjC3wg2CZlYokhuU15n8,https://api.spotify.com/v1/audio-analysis/7hhjC3wg2CZlYokhuU15n8,179653,4,Smoke When I Drink: Kelleigh Bannen ,Top 100 Country Tracks on Spotify
0.44,0.816,11,-3.949,1,0.0473,0.579,0,0.13,0.863,179.894,audio_features,6vGJAqNKJF6TiFpVoXKUBz,spotify:track:6vGJAqNKJF6TiFpVoXKUBz,https://api.spotify.com/v1/tracks/6vGJAqNKJF6TiFpVoXKUBz,https://api.spotify.com/v1/audio-analysis/6vGJAqNKJF6TiFpVoXKUBz,202560,4,Home: Dolly Parton ,Top 100 Country Tracks on Spotify
0.638,0.895,0,-4.07,1,0.0413,0.00599,0.00286,0.11,0.713,113.96,audio_features,34abDApUQmGrgsuSNmTuve,spotify:track:34abDApUQmGrgsuSNmTuve,https://api.spotify.com/v1/tracks/34abDApUQmGrgsuSNmTuve,https://api.spotify.com/v1/audio-analysis/34abDApUQmGrgsuSNmTuve,197680,4,Telescope: Nashville Cast Hayden Panettiere ,Top 100 Country Tracks on Spotify
0.504,0.509,3,-7.143,1,0.0376,0.441,0,0.135,0.259,81.013,audio_features,6P21oFrn1SvxjPL4yB1pxR,spotify:track:6P21oFrn1SvxjPL4yB1pxR,https://api.spotify.com/v1/tracks/6P21oFrn1SvxjPL4yB1pxR,https://api.spotify.com/v1/audio-analysis/6P21oFrn1SvxjPL4yB1pxR,204023,4,Say You Will: Billy Gilman ,Top 100 Country Tracks on Spotify
0.661,0.832,2,-5.715,1,0.0286,0.0492,0,0.0647,0.804,140.028,audio_features,1sknylypJQwx6LNgFomKT7,spotify:track:1sknylypJQwx6LNgFomKT7,https://api.spotify.com/v1/tracks/1sknylypJQwx6LNgFomKT7,https://api.spotify.com/v1/audio-analysis/1sknylypJQwx6LNgFomKT7,251080,4,Roll All Night: Whitney Duncan ,Top 100 Country Tracks on Spotify
0.54,0.832,5,-5.074,1,0.0362,0.0622,0,0.136,0.348,105.979,audio_features,4w3BwrZJobWOEQ27pl1SpH,spotify:track:4w3BwrZJobWOEQ27pl1SpH,https://api.spotify.com/v1/tracks/4w3BwrZJobWOEQ27pl1SpH,https://api.spotify.com/v1/audio-analysis/4w3BwrZJobWOEQ27pl1SpH,176373,4,All The Way: David Nail ,Top 100 Country Tracks on Spotify
0.57,0.4,0,-6.968,1,0.0366,0.822,0,0.114,0.357,77.934,audio_features,4QguhFXbSQYNUKOumDMS4R,spotify:track:4QguhFXbSQYNUKOumDMS4R,https://api.spotify.com/v1/tracks/4QguhFXbSQYNUKOumDMS4R,https://api.spotify.com/v1/audio-analysis/4QguhFXbSQYNUKOumDMS4R,217387,4,Me Without You: Jennifer Nettles ,Top 100 Country Tracks on Spotify
0.5,0.714,1,-5.753,1,0.0361,0.474,0,0.0954,0.298,147.914,audio_features,5bM4WLcHDLVmvQ7RqVeqY1,spotify:track:5bM4WLcHDLVmvQ7RqVeqY1,https://api.spotify.com/v1/tracks/5bM4WLcHDLVmvQ7RqVeqY1,https://api.spotify.com/v1/audio-analysis/5bM4WLcHDLVmvQ7RqVeqY1,218560,4,Us Again: Chuck Wicks ,Top 100 Country Tracks on Spotify
0.58,0.85,7,-5.112,1,0.0411,0.241,0,0.19,0.578,91.953,audio_features,7u82QfsfMKS79Sr9k57A4w,spotify:track:7u82QfsfMKS79Sr9k57A4w,https://api.spotify.com/v1/tracks/7u82QfsfMKS79Sr9k57A4w,https://api.spotify.com/v1/audio-analysis/7u82QfsfMKS79Sr9k57A4w,241267,4,Bless My Heart: Leah Turner ,Top 100 Country Tracks on Spotify
0.691,0.336,0,-10.843,1,0.0392,0.35,0.000684,0.119,0.613,135.954,audio_features,6hr4weuSidHy2LNMw8UVJ2,spotify:track:6hr4weuSidHy2LNMw8UVJ2,https://api.spotify.com/v1/tracks/6hr4weuSidHy2LNMw8UVJ2,https://api.spotify.com/v1/audio-analysis/6hr4weuSidHy2LNMw8UVJ2,198907,4,Like A Wrecking Ball: Eric Church ,Top 100 Country Tracks on Spotify
0.647,0.586,0,-6.883,1,0.0313,0.115,1.69e-06,0.121,0.165,87.994,audio_features,5FVuERsYqtKKAaWe62NBnv,spotify:track:5FVuERsYqtKKAaWe62NBnv,https://api.spotify.com/v1/tracks/5FVuERsYqtKKAaWe62NBnv,https://api.spotify.com/v1/audio-analysis/5FVuERsYqtKKAaWe62NBnv,228907,4,Mean To Me: Brett Eldredge ,Top 100 Country Tracks on Spotify
0.524,0.586,9,-5.431,1,0.0262,0.356,0,0.121,0.285,101.214,audio_features,0AdjJ2SaOeb5bPJ67nDbsW,spotify:track:0AdjJ2SaOeb5bPJ67nDbsW,https://api.spotify.com/v1/tracks/0AdjJ2SaOeb5bPJ67nDbsW,https://api.spotify.com/v1/audio-analysis/0AdjJ2SaOeb5bPJ67nDbsW,254293,4,From the Ground Up: Dan + Shay ,Best of 2016:  Hot Country
0.553,0.882,6,-5.515,1,0.0294,0.0408,0.241,0.146,0.529,97.006,audio_features,6rqxivjFHp8K0yMiefG56g,spotify:track:6rqxivjFHp8K0yMiefG56g,https://api.spotify.com/v1/tracks/6rqxivjFHp8K0yMiefG56g,https://api.spotify.com/v1/audio-analysis/6rqxivjFHp8K0yMiefG56g,335267,4,Stay A Little Longer: Brothers Osborne ,Best of 2016:  Hot Country
0.349,0.486,11,-7.232,1,0.0289,0.693,1.73e-06,0.122,0.158,101.053,audio_features,3Rkk851fZjIsglV2jbBPDd,spotify:track:3Rkk851fZjIsglV2jbBPDd,https://api.spotify.com/v1/tracks/3Rkk851fZjIsglV2jbBPDd,https://api.spotify.com/v1/audio-analysis/3Rkk851fZjIsglV2jbBPDd,257360,3,Humble And Kind: Tim McGraw ,Best of 2016:  Hot Country
0.687,0.793,5,-3.577,1,0.0333,0.305,3.23e-06,0.1,0.673,100.991,audio_features,7I5fYc4qKJddht8Ozhqqdx,spotify:track:7I5fYc4qKJddht8Ozhqqdx,https://api.spotify.com/v1/tracks/7I5fYc4qKJddht8Ozhqqdx,https://api.spotify.com/v1/audio-analysis/7I5fYc4qKJddht8Ozhqqdx,206507,4,Snapback: Old Dominion ,Best of 2016:  Hot Country
0.612,0.468,7,-6.597,1,0.0314,0.168,0,0.112,0.165,146.026,audio_features,0xwPzLmBAYro8BUz7MrtAo,spotify:track:0xwPzLmBAYro8BUz7MrtAo,https://api.spotify.com/v1/tracks/0xwPzLmBAYro8BUz7MrtAo,https://api.spotify.com/v1/audio-analysis/0xwPzLmBAYro8BUz7MrtAo,225693,4,Make You Miss Me: Sam Hunt ,Best of 2016:  Hot Country
0.541,0.505,2,-8.067,1,0.0254,0.405,0,0.131,0.367,74.004,audio_features,3qtZwBkPpK2Q8fcYRHm4AX,spotify:track:3qtZwBkPpK2Q8fcYRHm4AX,https://api.spotify.com/v1/tracks/3qtZwBkPpK2Q8fcYRHm4AX,https://api.spotify.com/v1/audio-analysis/3qtZwBkPpK2Q8fcYRHm4AX,237800,4,It All Started with a Beer: Frankie Ballard ,Best of 2016:  Hot Country
0.551,0.725,11,-6.005,1,0.034,0.127,0,0.0935,0.575,134.047,audio_features,2CepJuGl02QWDxRPc7gs0b,spotify:track:2CepJuGl02QWDxRPc7gs0b,https://api.spotify.com/v1/tracks/2CepJuGl02QWDxRPc7gs0b,https://api.spotify.com/v1/audio-analysis/2CepJuGl02QWDxRPc7gs0b,216893,4,Yours: Russell Dickerson ,Best of 2016:  Hot Country
0.616,0.893,11,-3.588,1,0.0375,0.000937,0,0.111,0.567,111.959,audio_features,6W9W8dSswA8KNegvl3W97V,spotify:track:6W9W8dSswA8KNegvl3W97V,https://api.spotify.com/v1/tracks/6W9W8dSswA8KNegvl3W97V,https://api.spotify.com/v1/audio-analysis/6W9W8dSswA8KNegvl3W97V,218947,4,Think of You: Chris Young Cassadee Pope ,Best of 2016:  Hot Country
0.561,0.906,0,-5.147,0,0.0504,0.0114,1.43e-06,0.173,0.431,113.989,audio_features,6yop3isbCrce4maIoUdH0F,spotify:track:6yop3isbCrce4maIoUdH0F,https://api.spotify.com/v1/tracks/6yop3isbCrce4maIoUdH0F,https://api.spotify.com/v1/audio-analysis/6yop3isbCrce4maIoUdH0F,223451,4,Wasn't That Drunk (W/ Carly Pearce) [Act 2]: Josh Abbott Band Carly Pearce ,Best of 2016:  Hot Country
0.647,0.857,2,-5.381,1,0.0397,0.0318,0,0.0212,0.771,95.996,audio_features,1zWZvrk13cL8Sl3VLeG57F,spotify:track:1zWZvrk13cL8Sl3VLeG57F,https://api.spotify.com/v1/tracks/1zWZvrk13cL8Sl3VLeG57F,https://api.spotify.com/v1/audio-analysis/1zWZvrk13cL8Sl3VLeG57F,227693,4,T-Shirt: Thomas Rhett ,Best of 2016:  Hot Country
0.597,0.824,11,-5.804,1,0.0433,0.0454,1.74e-06,0.12,0.635,111.046,audio_features,20RSgpo3WNIz3IYQ8bmEiu,spotify:track:20RSgpo3WNIz3IYQ8bmEiu,https://api.spotify.com/v1/tracks/20RSgpo3WNIz3IYQ8bmEiu,https://api.spotify.com/v1/audio-analysis/20RSgpo3WNIz3IYQ8bmEiu,224107,4,Long Live Tonight: LANCO ,Best of 2016:  Hot Country
0.488,0.833,11,-6.571,1,0.0437,0.0352,0.0172,0.34,0.751,174.006,audio_features,5ix3mPn7JFsKTVoidu6dBw,spotify:track:5ix3mPn7JFsKTVoidu6dBw,https://api.spotify.com/v1/tracks/5ix3mPn7JFsKTVoidu6dBw,https://api.spotify.com/v1/audio-analysis/5ix3mPn7JFsKTVoidu6dBw,236787,4,Backroad Song: Granger Smith ,Best of 2016:  Hot Country
0.66,0.383,2,-9.377,1,0.0304,0.381,0,0.119,0.381,83.096,audio_features,5kNe7PE09d6Kvw5pAsx23n,spotify:track:5kNe7PE09d6Kvw5pAsx23n,https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n,https://api.spotify.com/v1/audio-analysis/5kNe7PE09d6Kvw5pAsx23n,227427,4,Die A Happy Man: Thomas Rhett ,Best of 2016:  Hot Country
0.649,0.894,2,-6.883,1,0.0349,0.0252,4.8e-05,0.102,0.593,112.012,audio_features,483beWfErq5MZAvC0fJ7cr,spotify:track:483beWfErq5MZAvC0fJ7cr,https://api.spotify.com/v1/tracks/483beWfErq5MZAvC0fJ7cr,https://api.spotify.com/v1/audio-analysis/483beWfErq5MZAvC0fJ7cr,214387,4,21 Summer: Brothers Osborne ,Best of 2016:  Hot Country
0.632,0.608,1,-5.997,1,0.121,0.587,0,0.1,0.681,153.804,audio_features,5VYEjZW3BEyLGTgUwrwCsm,spotify:track:5VYEjZW3BEyLGTgUwrwCsm,https://api.spotify.com/v1/tracks/5VYEjZW3BEyLGTgUwrwCsm,https://api.spotify.com/v1/audio-analysis/5VYEjZW3BEyLGTgUwrwCsm,190107,4,Peter Pan: Kelsea Ballerini ,Best of 2016:  Hot Country
0.472,0.369,9,-10.916,1,0.0317,0.17,0.00618,0.0808,0.452,101.624,audio_features,3fqwjXwUGN6vbzIwvyFMhx,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/tracks/3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/audio-analysis/3fqwjXwUGN6vbzIwvyFMhx,293293,4,Tennessee Whiskey: Chris Stapleton ,Best of 2016:  Hot Country
0.599,0.795,11,-4.47,0,0.0302,0.166,4.23e-06,0.224,0.566,135.97,audio_features,21ERipllp1AG7ux7nQZxHp,spotify:track:21ERipllp1AG7ux7nQZxHp,https://api.spotify.com/v1/tracks/21ERipllp1AG7ux7nQZxHp,https://api.spotify.com/v1/audio-analysis/21ERipllp1AG7ux7nQZxHp,271493,4,Rebound: Drew Baldridge ,Best of 2016:  Hot Country
0.543,0.779,4,-4.131,1,0.0454,0.241,0,0.335,0.758,164.077,audio_features,5y2pNuAvWcPKiORZ12e44S,spotify:track:5y2pNuAvWcPKiORZ12e44S,https://api.spotify.com/v1/tracks/5y2pNuAvWcPKiORZ12e44S,https://api.spotify.com/v1/audio-analysis/5y2pNuAvWcPKiORZ12e44S,189733,4,Night's On Fire: David Nail ,Best of 2016:  Hot Country
0.429,0.324,7,-7.771,1,0.0287,0.501,0,0.0796,0.144,150.096,audio_features,2JO7hWJoFVNA9NgI6o9pnA,spotify:track:2JO7hWJoFVNA9NgI6o9pnA,https://api.spotify.com/v1/tracks/2JO7hWJoFVNA9NgI6o9pnA,https://api.spotify.com/v1/audio-analysis/2JO7hWJoFVNA9NgI6o9pnA,276880,3,The Driver: Charles Kelley Dierks Bentley Eric Paslay ,Best of 2016:  Hot Country
0.533,0.886,0,-2.7,0,0.0342,0.0952,0,0.287,0.704,99.988,audio_features,17Vry8h1fUTYg8NL6pHhem,spotify:track:17Vry8h1fUTYg8NL6pHhem,https://api.spotify.com/v1/tracks/17Vry8h1fUTYg8NL6pHhem,https://api.spotify.com/v1/audio-analysis/17Vry8h1fUTYg8NL6pHhem,190240,4,Fix: Chris Lane ,Best of 2016:  Hot Country
0.46,0.834,0,-4.749,1,0.0553,0.119,9.12e-06,0.252,0.29,156.98,audio_features,3CrC2btR9JDQ4EUMGNa8Nm,spotify:track:3CrC2btR9JDQ4EUMGNa8Nm,https://api.spotify.com/v1/tracks/3CrC2btR9JDQ4EUMGNa8Nm,https://api.spotify.com/v1/audio-analysis/3CrC2btR9JDQ4EUMGNa8Nm,251333,4,Til Tomorrow: Walker McGuire ,Best of 2016:  Hot Country
0.531,0.746,11,-4.228,1,0.0329,0.0972,0,0.102,0.304,139.788,audio_features,38gZVjeaeR3gcnCzziAxBm,spotify:track:38gZVjeaeR3gcnCzziAxBm,https://api.spotify.com/v1/tracks/38gZVjeaeR3gcnCzziAxBm,https://api.spotify.com/v1/audio-analysis/38gZVjeaeR3gcnCzziAxBm,226307,4,Middle of a Memory: Cole Swindell ,Best of 2016:  Hot Country
0.585,0.655,5,-8.151,1,0.12,0.178,0,0.0842,0.574,159.96,audio_features,5fSPbm5lcwtqwXkeQQswW8,spotify:track:5fSPbm5lcwtqwXkeQQswW8,https://api.spotify.com/v1/tracks/5fSPbm5lcwtqwXkeQQswW8,https://api.spotify.com/v1/audio-analysis/5fSPbm5lcwtqwXkeQQswW8,179347,4,Record Year: Eric Church ,Best of 2016:  Hot Country
0.583,0.862,0,-5.804,1,0.0337,0.00492,0,0.12,0.671,112.953,audio_features,7DYswEnZFL6SKaNLTxBf5b,spotify:track:7DYswEnZFL6SKaNLTxBf5b,https://api.spotify.com/v1/tracks/7DYswEnZFL6SKaNLTxBf5b,https://api.spotify.com/v1/audio-analysis/7DYswEnZFL6SKaNLTxBf5b,234587,4,Without a Fight: Brad Paisley Demi Lovato ,Best of 2016:  Hot Country
0.384,0.802,7,-6.602,1,0.0429,0.0494,0,0.326,0.574,129.405,audio_features,79dlQxvdsCDApoM8XChkpy,spotify:track:79dlQxvdsCDApoM8XChkpy,https://api.spotify.com/v1/tracks/79dlQxvdsCDApoM8XChkpy,https://api.spotify.com/v1/audio-analysis/79dlQxvdsCDApoM8XChkpy,319240,4,Mr. Misunderstood: Eric Church ,Best of 2016:  Hot Country
0.525,0.685,7,-3.954,0,0.0351,0.385,0,0.0731,0.54,78.003,audio_features,0BCy325UZyR9z0t0uxwn2N,spotify:track:0BCy325UZyR9z0t0uxwn2N,https://api.spotify.com/v1/tracks/0BCy325UZyR9z0t0uxwn2N,https://api.spotify.com/v1/audio-analysis/0BCy325UZyR9z0t0uxwn2N,194187,4,H.O.L.Y.: Florida Georgia Line ,Best of 2016:  Hot Country
